3;43.4169;52.5785;84.436;
3;41.3569;46.8676;82.6794;
3;34.3504;43.2022;79.81;
3;33.2795;37.7417;79.5688;
3;42.1264;47.6134;82.1965;
3;44.7879;52.9731;80.0071;
3;48.3624;53.7154;87.4985;
3;47.1161;50.1978;90.253;
3;42.0266;37.5297;85.2052;
1;31.7452;45.4704;79.7788;
1;38.1183;52.7372;80.0714;
1;49.493;56.6301;82.6507;
1;49.4818;67.277;84.7542;
1;50.3857;50.023;80.1125;
1;44.2309;63.9991;80.9791;
1;49.6212;70.1584;85.2058;
1;50.6262;63.5086;84.6376;
1;50.8813;69.7602;85.1172;
1;41.5017;60.3582;80.0374;
1;39.0029;62.9585;80.0714;
1;49.4757;62.1276;83.4675;
1;49.6002;62.1693;82.1666;
1;51.7234;59.9916;90.3044;
1;38.3039;56.1692;80.0769;
1;44.8357;66.4735;82.0259;
1;52.464;57.8434;83.5443;
1;51.6008;64.6474;85.5401;
1;38.7426;58.5638;80.0089;
1;46.3877;64.6336;80.1018;
1;35.7289;61.9234;79.964;
1;42.9551;65.7259;80.539;
1;40.4495;59.9664;80.2336;
1;47.8904;71.2852;84.1321;
1;41.2246;57.9336;80.1549;
1;48.3415;55.2466;86.4303;
1;50.0772;69.031;82.1638;
1;41.6313;50.7533;81.1952;
1;37.2714;50.7706;79.9453;
1;38.7876;56.4348;80.0969;
1;33.7508;62.1737;79.8348;
1;38.6461;54.846;80.0193;
1;29.1223;46.536;79.8292;
1;31.9007;54.0252;79.9463;
1;34.582;56.045;79.8291;
1;42.6896;59.7948;80.5492;
1;47.9451;64.7076;84.2;
1;52.0552;67.0613;85.3583;
1;43.5285;54.4275;80.4752;
1;35.9957;54.9746;79.9756;
1;39.1832;64.8445;80.131;
1;34.6386;49.8395;79.8024;
1;36.0404;53.7176;79.959;
1;44.6085;64.3427;82.0188;
1;49.4133;57.4966;85.1751;
1;42.3463;64.1258;80.4792;
1;43.3453;64.1097;81.2612;
1;47.5519;62.6441;82.1008;
1;48.4188;50.5784;84.2747;
1;28.7302;42.1386;79.601;
1;30.0299;57.239;79.6851;
1;41.6965;66.4764;82.0066;
1;44.622;71.6012;80.2817;
1;44.9824;65.3635;81.9098;
1;38.8349;66.8212;80.0085;
1;41.1752;54.1881;82.3067;
3;43.9129;44.9065;83.6694;
3;42.418;46.8282;82.7676;
3;41.3489;39.6576;83.8541;
3;47.0624;52.9076;88.2229;
3;45.5354;50.3863;88.6794;
3;44.5474;51.9152;84.4315;
3;42.7733;49.7568;83.6904;
3;40.351;31.0977;80.5532;
3;39.2773;52.081;80.1302;
3;39.6612;46.642;80.2579;
3;39.4945;52.2425;80.2309;
3;41.6201;54.4712;81.5365;
3;44.3135;59.5314;85.1565;
3;44.7502;50.4275;85.2717;
3;47.7449;56.745;86.6099;
3;37.6822;40.3026;79.989;
3;38.3749;52.4052;80.0219;
3;43.142;48.489;81.8525;
3;43.5405;49.4439;83.3354;
3;42.3804;51.2175;84.758;
3;43.4;49.5107;84.861;
3;39.0576;46.5095;80.1371;
3;39.8024;46.8125;80.2873;
3;42.4307;54.0648;83.2473;
3;37.8976;45.2738;80.0024;
