3;75.1862;48.713;82.1962;
3;75.9309;54.7548;82.9721;
3;79.7105;64.3398;81.2555;
3;77.2449;68.5332;81.5274;
3;73.3533;57.5747;80.4243;
3;75.1526;61.5632;80.8544;
3;73.1224;59.5022;80.8372;
3;75.9415;59.4855;81.3137;
3;79.1939;70.068;81.5214;
3;32.2396;32.1959;77.3804;
3;50.5466;44.5191;82.0206;
3;50.9392;47.5928;80.9288;
3;29.4177;29.9207;77.4419;
3;35.204;28.2676;79.6318;
3;65.5778;52.105;80.8513;
3;64.1993;49.1843;81.0609;
3;69.751;57.7419;81.2349;
3;74.5674;58.9707;80.7989;
3;71.3288;55.3108;80.9045;
3;74.0659;72.809;80.3995;
3;73.0521;53.4683;80.3784;
3;75.1579;65.8411;80.4794;
3;74.1465;55.5249;80.5136;
3;76.6245;49.105;80.6328;
3;69.4669;63.5231;80.8209;
3;66.3918;52.7056;80.899;
3;64.894;57.7697;80.5438;
3;55.1626;37.8753;80.4293;
3;43.7684;38.3325;80.1852;
3;74.5618;56.0893;82.4761;
3;74.788;51.7987;83.1495;
3;74.6007;62.0106;83.3497;
3;77.6152;55.9211;81.7395;
3;77.7176;56.4326;82.4688;
3;78.3245;57.1671;80.0454;
3;81.173;61.8209;80.0284;
3;77.0104;57.5583;80.0544;
3;79.4009;60.5192;80.071;
3;80.1448;65.9201;80.0264;
3;78.5343;62.3696;80.0127;
3;76.5447;66.4979;80.0539;
3;74.4794;41.618;80.5602;
3;72.3465;58.7764;80.3606;
3;75.08;62.1072;80.4667;
3;71.9628;54.4031;80.4664;
3;69.1956;68.0192;80.3747;
3;72.8102;47.3885;80.0996;
3;69.3114;46.3297;80.0422;
3;68.0879;55.6201;80.1149;
3;70.8842;56.6072;80.1247;
3;62.3923;50.4837;80.0251;
3;63.779;38.5793;80.0226;
3;64.1657;43.2843;80.0964;
3;74.464;54.5974;80.576;
3;76.1088;53.5786;80.4518;
3;74.9308;63.0658;80.515;
3;75.109;72.8133;80.535;
3;72.6063;62.2628;80.5145;
3;73.9916;49.8566;80.0792;
3;77.8066;67.6147;80.0526;
3;73.9182;59.7704;80.0929;
3;77.7443;61.5125;80.1327;
3;76.6098;51.8808;80.0422;
3;77.3546;66.077;80.0195;
3;75.4288;68.4699;80.1037;
3;77.2009;68.338;80.1818;
3;70.847;63.583;80.1181;
3;75.7731;64.1638;80.1897;
3;75.5851;65.809;80.206;
3;75.0913;61.1879;80.2128;
3;75.959;63.6176;80.6917;
3;73.5054;61.0583;80.3596;
3;75.5474;71.6968;81.0417;
3;75.22;64.6735;80.4472;
3;71.4586;53.498;80.1846;
3;76.2684;77.956;80.101;
3;71.6468;61.354;80.3753;
3;75.8937;62.464;80.8932;
3;77.8137;62.6104;80.7894;
3;77.6063;63.1501;81.0663;
3;77.8165;56.6817;81.5466;
3;78.4478;62.605;81.3305;
